   0.00000,   0.00002,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
  -0.53618,  -0.23478,   0.26517,   0.15339,   0.02074,   0.22289,   0.39818,   0.51552,   0.51723
  -0.00000,  -0.00000,  -0.13734,  -0.49775,  -0.69965,  -0.54005,  -0.60836,  -0.55954,  -0.56140
  -0.78233,  -0.97159,   0.00769,  -0.38903,  -0.49792,   0.08486,  -0.36681,   0.34631,   0.34745
  -0.03077,  -0.00668,   0.06873,   0.25680,   0.36097,   0.27862,   0.31387,   0.28868,   0.28964
  -0.31549,  -0.02922,   0.95186,   0.71514,   0.36309,   0.75752,   0.48815,   0.46679,   0.46119
