   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
  -0.10724,  -0.04696,   0.05303,   0.01534,   0.00207,   0.01114,   0.01991,   0.02578,   0.02586
  -0.00000,  -0.00000,  -0.02747,  -0.04977,  -0.06997,  -0.02700,  -0.03042,  -0.02798,  -0.02807
  -0.15647,  -0.19432,   0.00154,  -0.03890,  -0.04979,   0.00424,  -0.01834,   0.01732,   0.01737
  -0.00615,  -0.00134,   0.01375,   0.02568,   0.03610,   0.01393,   0.01569,   0.01443,   0.01448
  -0.06310,  -0.00584,   0.19037,   0.07151,   0.03631,   0.03788,   0.02441,   0.02334,   0.02306
