Name,MeasureCode,ConstructionCost,MaintenanceCost,StorageCapacity,GroundwaterRecharge,Evapotranspiration,TempReduction,NutrientReduction,PathogenReduction,AdsorbingPollutants,CoolSpot,FMeasureArea
Remove house,91,3511.206077973296,127.80790123822798,8.705469614809825,29.491468076359467,91.97859207892182,0.3613218296690933,10.142367148606128,11.410163042181894,11.410163042181894,0,153.72918654586007
Remove garage,91,750.2681181660394,27.309759501243835,0.496045036803993,6.301683172175325,19.65381799249075,0.07720659032198296,2.167202535353908,2.438102852273146,2.438102852273146,0,32.84857252341417
Remove concrete,91,338.96167949625925,12.338205133663838,0.8404008582551883,2.847021031514957,8.879347254595913,0.034880964404684155,0.9791147903069236,1.101504139095289,1.101504139095289,0,14.840571046532226
Remove driveway,91,2869.64414338302,104.45504681914194,7.114820190205835,24.10283440097642,75.17241147755306,0.2953016853356667,8.289170114685382,9.325316379021055,9.325316379021055,0,125.6400365121828
Remove deck,91,895.8997012573097,32.61074912576608,2.9616519049828423,7.524878019834323,23.46874302893045,0.09219285683315202,2.587869665491986,2.9113533736784847,2.9113533736784847,0,39.224679281844395
scenario4_open-greenspace.json,-,8365.97972,304.52166,20.11839,70.26788,219.15291,0.8609,24.16572,27.18644,27.18644,0.0,366.28305
